id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
51219,,"$28,999",Rolex,Datejust 36,126281RBR,,,,Unknown,,,36 mm,Unworn
11227,,"$16,138",Rolex,Submariner (No Date),124060,,Steel,Steel,2023,,,41 x 40 mm,Unworn
12969,"Cartier Roadster
 'Las Vegas' Men's Large Stainless Steel Black Red Roulette Dial Automati",Price on request,Cartier,Roadster,W62002V3,,,,Unknown,Very good,Men's watch/Unisex,38 x 43 mm,
7456,"Cartier Santos
WSSA0029","$8,075",Cartier,Santos,WSSA0029,,,,2023,Unworn,Men's watch/Unisex,35.1 x 41.9 mm,
62841,,"$14,094",Rolex,Datejust 41,126303,,Gold/Steel,Gold/Steel,2021,,,41 mm,Very good
62565,,"$13,095",Rolex,Submariner Date,116610LN,,Steel,Steel,2011,,,40 mm,Very good
5242,"Oris Big Crown ProPilot
Grey Sunburst Dial 100m Stainless Steel Swiss Automatic","$1,695",Oris,Big Crown ProPilot,,,,,Unknown,Very good,,41 mm,
1352,,"$34,984",Rolex,Day-Date 36,118209,,,,2007,,,36 mm,Very good
38214,,"$61,588",Rolex,Day-Date 40,228238,,Yellow gold,Yellow gold,2023,,,40mm mm,Unworn
4117,"IWC Portofino Automatic
IW356306 Belt not included","$5,171",IWC,Portofino Automatic,IW356306,Automatic,Rose gold,Crocodile skin,2011 (Approximation),Very good,Men's watch/Unisex,39 mm,
4477,"Jaeger-LeCoultre Reverso Grande Taille
Stahl / Gold Handaufzug Ref. 270.5.62","$6,038",Jaeger-LeCoultre,Reverso Grande Taille,,Manual winding,Gold/Steel,Ostrich skin,1998,Very good,Men's watch/Unisex,42 x 26 mm,
7266,"Breitling Avenger
AUTOMATIC GMT 45","$4,428",Breitling,Avenger,A32395101C1A1,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,45 mm,
14297,"Cartier Santos Galbée
Quartz 29mm 18kYellow/Steel Moon Phase Unisex Watch 119901","$4,500",Cartier,Santos Galbée,119901,Quartz,,,1990,Very good,,29 mm,
6559,"Panerai Luminor Submersible
Quarantaquattro Carbotech Blu Abisso 44mm New 2023 Pam1232","$15,000",Panerai,Luminor Submersible,PAM 01232,,,,2023,New,Men's watch/Unisex,44 mm,
1661,"Panerai
Power Reserve 1. Serie ca. 1998 - PVD - sehr selten","$5,757",Panerai,,,,,,1998,Good,,44 mm,
1048,"Cartier Ballon Bleu 44mm
w6920054","$16,228",Cartier,Ballon Bleu 44mm,w6920054,Manual winding,Rose gold,Leather,2007,Very good,Men's watch/Unisex,46 mm,
28678,,"$13,994",Rolex,GMT-Master II,16713,,,,1992,,,40 mm,Very good
5675,"Omega Seamaster Aqua Terra
Shades Co-Axial Master Chronometer 38 mm","$6,430",Omega,Seamaster Aqua Terra,220.10.38.20.10.002,,,,Unknown,New,Men's watch/Unisex,38 mm,
7779,"TAG Heuer Connected
AWBF2A80","$1,870",TAG Heuer,Connected,AWBF2A80,,,,2017,Good,Men's watch/Unisex,45 mm,
1427,"Cartier Panthère
866919","$12,768",Cartier,Panthère,866919,,,,Unknown,Very good,Women's watch,,
10800,"Audemars Piguet Royal Oak Offshore Chronograph
42mm 26238ST Unworn 2022+","$61,245",Audemars Piguet,Royal Oak Offshore Chronograph,26238ST.OO.A340CA.01,,,,2022 (Approximation),Unworn,Men's watch/Unisex,42 mm,
653,"Longines Record
Collection","$1,765",Longines,Record,L2.320.4.76.2,Automatic,Steel,Leather,2023,New,Women's watch,26 mm,
5232,"Tudor Black Bay
Harrods Black Bay","$5,558",Tudor,Black Bay,79230G,,,,2019,Very good,Men's watch/Unisex,41 mm,
111,"Cartier Rotonde de Cartier
Mysterious Double Tourbillon 45mm",Price on request,Cartier,Rotonde de Cartier,W1556210,Manual winding,Platinum,Crocodile skin,2023,Unworn,Men's watch/Unisex,45 mm,
378,,"$16,364",Rolex,Lady-Datejust,279173-0021,,,,2023,,,28 mm,Unworn
64243,,"$8,234",Rolex,Lady-Datejust,79174,,,,2001,,,26 mm,Very good
8461,"Longines PrimaLuna
Prima Luna 30mm Ladies",Price on request,Longines,PrimaLuna,L8.113.4.90.6,Automatic,Steel,Steel,2023,New,Women's watch,,
1385,"Zenith
Armbanduhr","$1,599",Zenith,,,,,,1955,Very good,,33 mm,
64763,,"$19,950",Rolex,Sky-Dweller,326934,,,,2021,,,42 mm,Very good
15775,"Cartier
Travel Clock","$23,950",Cartier,,,,,,Unknown,Very good,Men's watch/Unisex,60 mm,
5899,"Seiko Credor
GSTE927","$2,205",Seiko,Credor,,,,,Unknown,New,Women's watch,,
6244,"Longines La Grande Classique
l4.766.2.11.2","$1,350",Longines,La Grande Classique,L4.766.2.11.2,Quartz,Steel,Crocodile skin,2023,New,Women's watch,37 mm,
3157,"Panerai Luminor Marina 1950 3 Days Automatic
PAM 01312","$6,540",Panerai,Luminor Marina 1950 3 Days Automatic,PAM 01312,,,,2016,Very good,Men's watch/Unisex,44 mm,
38687,"Omega Seamaster Diver 300 M
Chronograph Automatik Ref. 2598.80.00","$3,112",Omega,Seamaster Diver 300 M,2598.80.00,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41.5 mm,
1679,"Vacheron Constantin Patrimony
Yellow Gold 18K","$4,831",Vacheron Constantin,Patrimony,,,,,1979,Very good,Men's watch/Unisex,33 mm,
28929,,"$14,509",Rolex,Datejust 41,126334,,Steel,Steel,2021,,,41 mm,New
7302,"Breitling Navitimer
1 Chronograph 41","$8,230",Breitling,Navitimer,U13324211B1X2,Automatic,Gold/Steel,Leather,2023,New,Men's watch/Unisex,41 mm,
53122,,"$11,995",Rolex,Datejust 41,126300,,,,2023,,,41 x 48 mm,Unworn
18756,"Omega Speedmaster Professional Moonwatch
145022-CRS","$6,271",Omega,Speedmaster Professional Moonwatch,145022-CRS,Manual winding,Steel,Steel,1968,Good,Men's watch/Unisex,42 mm,
13431,"Cartier Tank Vermeil
Must de Cartier Tank 160680 Women's Watch in Vermeil","$1,650",Cartier,Tank Vermeil,,Quartz,,,1990 (Approximation),Very good,Women's watch,20.5 mm,
4237,"Cartier Calibre de Cartier
W7100007","$18,586",Cartier,Calibre de Cartier,W7100007,,,,2014,Very good,Men's watch/Unisex,42 mm,
10201,"Breitling Navitimer 1 B01 Chronograph
46 - AB0137211C1P1 - BLUE DIAL","$9,086",Breitling,Navitimer 1 B01 Chronograph,AB0137211C1P1,,,,2023,New,Men's watch/Unisex,46 mm,
10096,"TAG Heuer Formula 1 Quartz
X Red Bull Racing Formula","$2,565",TAG Heuer,Formula 1 Quartz,CAZ101AL.BA0842,,,,2023,New,Men's watch/Unisex,43 mm,
873,"TAG Heuer Formula 1 Quartz
41 mm waz111a.ba0875","$1,824",TAG Heuer,Formula 1 Quartz,WAZ111A.BA0875,Quartz,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,
11420,"Seiko Presage
SARY191",$366,Seiko,Presage,SARY191,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,40 mm,
40614,,"$7,550",Rolex,Lady-Datejust,69174,,,,Unknown,,,26 mm,Very good
18023,"Breitling Aviator 8
Chronograph 43 Curtiss Warhawk - New/Unworn","$4,295",Breitling,Aviator 8,A133161A1L1A1,,,,2022,New,Men's watch/Unisex,43 mm,
11071,"Breitling Colt Automatic
A1738811/C906-173A","$1,955",Breitling,Colt Automatic,A1738811/C906-173A,Automatic,Steel,Steel,2017,Good,Men's watch/Unisex,44 mm,
5436,"TAG Heuer Formula 1 Quartz
Chronograph 43mm","$2,265",TAG Heuer,Formula 1 Quartz,CAZ101AC.BA0842,,,,2023,New,Men's watch/Unisex,43 mm,
22107,,"$3,723",Rolex,Oyster Perpetual Date,1501,,Steel,Steel,Unknown,,,34 x 42 mm,Very good
48209,,"$14,500",Rolex,Datejust 36,126233,,Gold/Steel,Gold/Steel,2022,,,36 mm,New
14923,,"$4,470",Rolex,Lady-Datejust,79173G,,,,Unknown,,,26 mm,Very good
4824,,"$6,207",Rolex,Datejust,,,,,1970 (Approximation),,,,Very good
13124,"Omega De Ville Co-Axial
Chronograph","$11,827",Omega,De Ville Co-Axial,4677.60.37,Automatic,Yellow gold,Leather,Unknown,Very good,Women's watch,,
5197,"Cartier Tank Américaine
Grand Modèle","$10,844",Cartier,Tank Américaine,2521,,,,Unknown,Very good,Men's watch/Unisex,26 x 45 mm,
11116,"TAG Heuer
Professional SEL 200m Two-tone Stainless Steel 38mm Watch WG1122-K0","$1,100",TAG Heuer,,,,,,Unknown,Good,,38 mm,
4389,"TAG Heuer Aquaracer
Professional 200",Price on request,TAG Heuer,Aquaracer,WBP2150.FT6210,,,,2023 (Approximation),Unworn,Men's watch/Unisex,40 mm,
1555,,"$17,411",Rolex,Datejust 41,126334,,Steel,Steel,2023,,,41 mm,Unworn
8625,"Audemars Piguet
NEW TOP Code 11.59 18 Rose Offshore Chronograph Blue Blau","$52,736",Audemars Piguet,,26393OR.OO.A028CR.01,,,,2021,Unworn,Men's watch/Unisex,41 x 44 mm,
21357,,"$19,128",Rolex,Day-Date 36,18038,,,,Unknown,,,36 mm,Very good
42233,,"$6,999",Rolex,Datejust 36,16220,,Steel,Steel,1999,,,36 mm,Very good
7780,"Breitling Navitimer
Vintage Jordanian Air Force Bj-1970","$8,029",Breitling,Navitimer,7806,Manual winding,Steel,Textile,1970,Good,Men's watch/Unisex,,
20583,,"$21,442",Rolex,Submariner Date,126610LV,,Steel,Steel,2021,,,40 mm,Unworn
4256,,"$18,855",Rolex,Submariner Date,126610lv,,Steel,Steel,2023,,,41 mm,New
4978,"Cartier Cougar
Panthere Cougar Watch Quartz Silver Dial 18k Yellow Gold Stainless Steel","$1,763",Cartier,Cougar,,,,,Unknown,Very good,Men's watch/Unisex,,
1171,"Patek Philippe Calatrava
5227R-001","$39,362",Patek Philippe,Calatrava,5227R-001,,,,2022,Very good,Men's watch/Unisex,39 mm,
1080,"Omega Seamaster Aqua Terra
150M 41mm","$5,917",Omega,Seamaster Aqua Terra,220.10.41.21.06.001,Automatic,Steel,Steel,2023,Unworn,Men's watch/Unisex,41 mm,
19520,"Omega Seamaster Planet Ocean
Olympic Official Timekeeper","$6,157",Omega,Seamaster Planet Ocean,522.32.40.20.01.005,,,,Unknown,New,Men's watch/Unisex,39.5 x 42 mm,
11301,"Breitling Top Time
Limited Edition","$5,004",Breitling,Top Time,A23310121G1X1,Automatic,Steel,Leather,2021,Good,Men's watch/Unisex,41 mm,
326,"Seiko Presage
International Edition Presage Automatic Cocktail Brown Star Bar SRPF43J1",$899,Seiko,Presage,SRPF43J1,,,,Unknown,New,Men's watch/Unisex,,
8130,"Tudor Black Bay Chrono
79363N","$5,364",Tudor,Black Bay Chrono,79363N,,,,2021,Very good,Men's watch/Unisex,41 mm,
5058,"Jaeger-LeCoultre Vintage
Platinum watch","$34,000",Jaeger-LeCoultre,,,,,,Unknown,Very good,,,
161,"Panerai
Luminor Tourbillon Gmt 47mm","$115,616",Panerai,,PAM 00768,,,,2023,Unworn,Men's watch/Unisex,47 mm,
