id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
2204,"Omega
X Swatch Moonswatch Mission To Venus",Price on request,Omega,,,,,,Unknown,Unworn,,42 mm,
9959,"Seiko Presage
SARY213 SSA453 Automatic 4R39 watch 2022.9.23 released",$473,Seiko,Presage,SARY213,,,,2022,New,,,
1789,"Audemars Piguet Royal Oak Lady
Frosted Gold Selfwinding 15454OR.GG.1259OR.03",Price on request,Audemars Piguet,Royal Oak Lady,15454OR.GG.1259OR.03,Automatic,Rose gold,Rose gold,Unknown,Unworn,,37 mm,
59001,,"$26,213",Rolex,Daytona,116503,,Gold/Steel,Gold/Steel,2023,,,40 mm,Unworn
7046,"IWC Aquatimer Automatic
Cousteau Divers Limited","$6,791",IWC,Aquatimer Automatic,IW354803,,,,2004,Very good,,42 mm,
47362,,"$45,750",Rolex,Daytona,116515ln,,Rose gold,Rubber,2023,,,40 mm,New
14993,"Seiko
7a28-7050 JDM NOS","$1,784",Seiko,,,,,,Unknown,Unworn,Men's watch/Unisex,,
34915,,"$22,101",Rolex,GMT-Master II,126710BLRO,,Steel,Steel,2022,,,40 mm,Unworn
778,"Patek Philippe Nautilus
•in Stock•Nautilus Chronograph•Travel Time•","$182,303",Patek Philippe,Nautilus,5990/1A-001,,,,2019,Very good,Men's watch/Unisex,40.5 mm,
25934,,"$19,046",Rolex,Submariner Date,126613LN,,Gold/Steel,Gold/Steel,2021,,,41 mm,Very good
8354,"Omega De Ville Prestige
434.23.41.21.09.001","$8,232",Omega,De Ville Prestige,434.23.41.21.09.001,Automatic,Gold/Steel,Leather,2023,New,Men's watch/Unisex,41 mm,
1395,"Cartier 21 Must de Cartier
Ref. 1330 Edelstahl Damenuhr Ø 31 Mm Mit Box","$1,294",Cartier,21 Must de Cartier,1330,Quartz,Steel,Steel,Unknown,Very good,,31 mm,
1878,"Patek Philippe Perpetual Calendar Chronograph
5270J-001",Price on request,Patek Philippe,Perpetual Calendar Chronograph,5270J-001,Automatic,Yellow gold,Crocodile skin,Unknown,Unworn,,41 mm,
3997,"Omega Seamaster DeVille
solid 18kts gold.","$1,824",Omega,Seamaster DeVille,,,,,1970 (Approximation),Very good,Men's watch/Unisex,,
6488,"Seiko Presage
Sharp Edged Series SARX085",$961,Seiko,Presage,SARX085,,,,2021,New,,,
6644,"Panerai Luminor 1950 8 Days GMT
Marina 8 Days GMT Black Dial 44MM Manual Wind W/Box PAM00233","$8,395",Panerai,Luminor 1950 8 Days GMT,PAM 00233,Manual winding,Steel,Rubber,Unknown,Very good,Men's watch/Unisex,44 mm,
21156,"Omega
MoonSwatch Moonshine Gold",$445,Omega,,,,,,2023,Unworn,,,
5239,"Longines La Grande Classique
L47094216 - La Grande Classique de Longines Quartz White Dial Ladies Watch","$1,581",Longines,La Grande Classique,L47094216,Quartz,Steel,Steel,Unknown,New,Women's watch,33 mm,
