id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
68252,,"$40,562",Rolex,Submariner Date,126619LB,,White gold,White gold,2021,,,41 mm,Very good
5619,"Seiko Presage
SPB205J1 - Presage Automatic Brown Dial Stainless Steel Men's Watch",$997,Seiko,Presage,SPB205j1,Automatic,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,39.30 mm,
7159,"Panerai
Luminor 1950 GMT 44mm Blue Steel PAM01033 Rubber","$5,899",Panerai,,PAM 01033,,,,2020 (Approximation),Very good,Men's watch/Unisex,44 mm,
2655,"Tudor Oysterdate Big Block
Chrono Time","$6,677",Tudor,Oysterdate Big Block,79160,Automatic,Steel,Steel,1994,Good,Men's watch/Unisex,40 mm,
7372,"Omega Speedmaster
Missions Gemini X","$8,535",Omega,Speedmaster,,Manual winding,Steel,Steel,1998,Good,Men's watch/Unisex,42 mm,
11772,"Patek Philippe Minute Repeater Perpetual Calendar
Rose Gold Perpetual Minute Repeater Watch Ref. 5074 Double Sealed","$825,000",Patek Philippe,Minute Repeater Perpetual Calendar,,,,,2013,Unworn,Men's watch/Unisex,42 mm,
6709,,Price on request,Rolex,Day-Date 40,228235,,Rose gold,Rose gold,2023,,,40 mm,Unworn
21278,"Omega
carrè laminato oro",$570,Omega,,,,,,1950 (Approximation),Unworn,Women's watch,18 x 21 mm,
23262,,"$6,657",Rolex,Datejust 36,16220,,Steel,Steel,1994,,,36 x 42 mm,Very good
47431,,"$12,000",Rolex,Datejust 41,126300,,Steel,Steel,2022,,,41 x 48 mm,New
25337,,"$4,966",Rolex,Air King,5500,,Steel,Steel,1987,,,34 mm,Very good
2395,"IWC Pilot Chronograph
Timezoner Chronograph","$12,662",IWC,Pilot Chronograph,IW395001,,,,2023,Unworn,Men's watch/Unisex,,
411,"Patek Philippe World Time Chronograph
Singapore Limited Edition","$130,866",Patek Philippe,World Time Chronograph,5930G-011,,,,Unknown,New,Men's watch/Unisex,39.5 mm,
8150,"TAG Heuer SLR
Mercedes-Benz SLR Calibre S Laptimer","$3,335",TAG Heuer,SLR,CAG7011.BA0254,,,,2012,Very good,Men's watch/Unisex,47 x 51 mm,
36935,,"$41,486",Rolex,Submariner,,,,,2022,,,41mm mm,Very good
65023,,"$18,078",Rolex,Datejust 41,126334,,Steel,Steel,2023 (Approximation),,,41 mm,Unworn
