id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
8387,"Hublot King Power
Oceanographic","$10,223",Hublot,King Power,731.NX.1190.RX,,,,2013 (Approximation),Good,Men's watch/Unisex,48 mm,
1617,"Jaeger-LeCoultre
1368471","$12,077",Jaeger-LeCoultre,,Q1368471,,,,2023 (Approximation),Unworn,Men's watch/Unisex,,
8587,"TAG Heuer Carrera
ACBF5A80","$11,502",TAG Heuer,Carrera,ACBF5A80,,,,Unknown,Very good,Men's watch/Unisex,46 mm,
49860,,"$11,500",Rolex,Explorer II,216570-BLACK,,,,Unknown,,,42 mm,New
12941,"Breitling Avenger Skyland
Chronograph Code Yellow Limited Edtion","$3,795",Breitling,Avenger Skyland,A13380,Automatic,Steel,Leather,2010,Very good,,45 mm,
2900,"Vacheron Constantin
86040/000R-I0129","$46,235",Vacheron Constantin,,,,,,2018,Very good,Men's watch/Unisex,,
14227,"Omega Seamaster Diver 300 M
210.32.42.20.06.001","$5,130",Omega,Seamaster Diver 300 M,210.32.42.20.06.001,,,,2023,Unworn,Men's watch/Unisex,42 mm,
9866,"Breitling Navitimer
AB0121","$5,795",Breitling,Navitimer,AB0121,,,,2021,Very good,Men's watch/Unisex,41 mm,
12031,"Cartier Santos
De Large Automatic Grey Dial Men's Watch Santos","$7,889",Cartier,Santos,WSSA0037,,,,2022,Unworn,Men's watch/Unisex,39.8 mm,
23943,,"$6,093",Rolex,Explorer,14270,,,,Unknown,,,36 mm,Very good
4979,"Zenith
03.3102.3600/02.M3100 クロノマスター スポーツ クロノグラフ 自動巻き メンズ 美品 箱・保証書付き_736352 中古","$9,816",Zenith,,03.3102.3600/02.M3100,,,,Unknown,Good,Men's watch/Unisex,40 mm,
35181,"Omega Seamaster Diver 300 M
Co-Axial Master Chronometer Chronograph 44mm 210.60.44.51.03.001","$19,568",Omega,Seamaster Diver 300 M,210.60.44.51.03.001,Automatic,,,2023,New,Men's watch/Unisex,44 mm,
