id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
11734,"Audemars Piguet Royal Oak Tourbillon
26530ST Tourbillon Steel Blue Dial","$238,599",Audemars Piguet,Royal Oak Tourbillon,26530ST.OO.1220ST.01,Automatic,Steel,Steel,Unknown,Unworn,,41 mm,
5820,"Panerai
NEW Luminor Chrono PAM01110 2022 B&P",Price on request,Panerai,,PAM 01110,,,,2022,New,Men's watch/Unisex,44 mm,
18398,"Omega
Serviced 31mm Vintage caliber R17.8 Lady Ladies 2461 2461",$809,Omega,,,,,,1940,Very good,Women's watch,31 mm,
420,"IWC Portuguese Perpetual Calendar
IW503401","$37,985",IWC,Portuguese Perpetual Calendar,IW503401,Automatic,White gold,Crocodile skin,Unknown,Very good,Men's watch/Unisex,44.2 mm,
853,"Panerai Luminor Marina Automatic
Rolex","$92,176",Panerai,Luminor Marina Automatic,,Manual winding,Steel,Leather,1943 (Approximation),Poor,Men's watch/Unisex,,
6578,"Hublot Classic Fusion Aerofusion
Mondphase/Moonphase King Gold Diamonds","$34,556",Hublot,Classic Fusion Aerofusion,517.OX.0180.LR.1104,,,,2023,New,Men's watch/Unisex,45 mm,
7504,"Breitling Avenger Blackbird
V17310","$2,088",Breitling,Avenger Blackbird,V17310,,,,Unknown,Fair,Men's watch/Unisex,48 mm,
9226,,"$18,677",Rolex,Datejust 41,126333,,,,2023,,,41 mm,New
4245,"Patek Philippe Calatrava
REF. 3919J-001 | White Porcelain Dial | 33mm | 18k Yellow Gold | Box and Papers | 2002","$16,765",Patek Philippe,Calatrava,3919J-001,Automatic,Yellow gold,Leather,2002,Very good,Men's watch/Unisex,33 mm,
72150,,"$46,439",Rolex,Submariner Date,126618LN-0002,,,,2023,,,41 mm,Unworn
1789,"Hublot Big Bang
Integral Black Magic 42mm","$21,393",Hublot,Big Bang,451.CX.1170.CX,Automatic,Ceramic,Ceramic,2023,Unworn,Men's watch/Unisex,42 mm,
8078,"Cartier Santos Galbée
W20012C4 サントスガルベ SM K18YGコンビ クォーツ レディース 751703 中古","$2,157",Cartier,Santos Galbée,W20012C4,Quartz,,,Unknown,Fair,Women's watch,24 mm,
11036,"Seiko Prospex
Speedtimer Seiko Watch",$436,Seiko,Prospex,SBDL099,Quartz,Steel,,2022 (Approximation),New,Men's watch/Unisex,41 mm,
5198,"Seiko
Ref. SRQ007JC 8R28-00E0","$1,404",Seiko,,,,,,Unknown,Very good,Men's watch/Unisex,44 mm,
18031,"Seiko Prospex
SRPE93",$396,Seiko,Prospex,SRPE93,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,44 mm,
63841,,"$21,445",Rolex,Day-Date 36,18038,,,,1979,,,36 mm,Very good
34732,,"$14,995",Rolex,Datejust,,,Steel,Gold/Steel,Unknown,,,41 mm,Very good
23514,,"$21,500",Rolex,Yacht-Master 40,116621,,Gold/Steel,Gold/Steel,2018 (Approximation),,,40 mm,Very good
3939,"Tudor Pelagos
COSC 39mm Titanium Ref 25407N New/Unworn Full Set Stickered 2022","$5,022",Tudor,Pelagos,25407N,Automatic,Titanium,Titanium,2022,New,Men's watch/Unisex,39 mm,
14778,"Longines Master Collection
Automatic 36mm L2.518.0.87.6 L25180876","$3,002",Longines,Master Collection,,Automatic,Steel,Steel,2023,New,Women's watch,36 mm,
3087,"Panerai Luminor Marina Automatic
PAM 01046","$5,711",Panerai,Luminor Marina Automatic,PAM 01046,,,,Unknown,Very good,Men's watch/Unisex,42 mm,
9220,,"$5,925",Rolex,Datejust 36,1600,,,,1966,,,36 mm,Very good
56658,,"$8,700",Rolex,Explorer,214270,,,,2010,,,39 mm,Very good
61723,,"$15,265",Rolex,Datejust,,,,,2019,,,28 mm,Very good
1234,"Seiko 5 Sports
Military Automatic SNZG07J1-var-NATO8 100M Japan Made Men's Watch",$170,Seiko,5 Sports,SNZG07J1,Automatic,Steel,Textile,Unknown,New,Men's watch/Unisex,42 mm,
6614,"Patek Philippe Nautilus
Rare Platinum Patek Philippe Nautilus 4700/1P Ladies with Factory Diamond Dial","$65,000",Patek Philippe,Nautilus,,,,,1981,Very good,Women's watch,,
2072,"Panerai
Radiomir GMT 8-Days Platinum PAM201 / PAM00201","$27,715",Panerai,,PAM00201,,,,2005 (Approximation),Very good,Men's watch/Unisex,,
2433,"Zenith Star
Open","$6,901",Zenith,Star,,Automatic,Steel,,Unknown,Very good,Women's watch,32 mm,
5038,"Longines DolceVita
L52554715 - DolceVita Quartz Silver Dial Ladies Watch","$1,630",Longines,DolceVita,L52554715,Quartz,Steel,Leather,Unknown,New,Women's watch,20.5 mm,
11473,"Omega Seamaster Aqua Terra
231.13.42.22.03.001 - Seamaster Automatic Blue Dial Stainless Steel Men's Watch","$9,226",Omega,Seamaster Aqua Terra,231.13.42.22.03.001,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,41.5 mm,
1857,"Oris Aquis GMT Date
01 798 7754 4135-07 5 24 10EB Aquis GMT Date Watch","$2,496",Oris,Aquis GMT Date,01 798 7754 4135-07 5 24 10EB,,,,2022 (Approximation),New,Men's watch/Unisex,43.50 mm,
56902,,"$18,114",Rolex,Datejust 41,126303,,,,2023,,,41 mm,Unworn
12290,"Breitling Bentley GT
ベントレーGT クロノグラフ Bordeaux","$3,863",Breitling,Bentley GT,A13362,Automatic,Steel,Steel,Unknown,Very good,,45 mm,
2723,"Seiko Prospex
SRPD35K1 Automatic SRPD35",$455,Seiko,Prospex,SRPD31K1,Automatic,Steel,Leather,2020 (Approximation),New,Men's watch/Unisex,43 mm,
68581,,Price on request,Rolex,Daytona,116508-0007,,Yellow gold,Yellow gold,2022,,,,New
1462,"Longines PrimaLuna
L8.111.4.98.6","$2,277",Longines,PrimaLuna,L8.111.4.98.6,Automatic,Steel,Steel,2023,New,Women's watch,26.50 mm,
9258,"Patek Philippe Twenty~4
Rose Gold Diamond Dial 7300/1450R-001",Price on request,Patek Philippe,Twenty~4,7300/1450R-001,,,,Unknown,New,Women's watch,36 mm,
2021,"Omega Globemaster
Constellation Globemaster","$4,902",Omega,Globemaster,130.33.39.21.02.001,Automatic,Steel,Leather,Unknown,Good,Men's watch/Unisex,39 mm,
31391,,"$19,174",Rolex,GMT-Master II,126710BLNR,,,,2019,,,40 mm,Very good
8704,"TAG Heuer Aquaracer 500M
WAK211A.BA0830","$1,612",TAG Heuer,Aquaracer 500M,WAK211A.BA0830,Automatic,Steel,,Unknown,Fair,,43 mm,
8418,"Omega Constellation
131.33.41.21.06.001 - Omega Constellation Master Chronometer 41 Stainless Steel Watch","$5,073",Omega,Constellation,131.33.41.21.06.001,,,,Unknown,New,,,
11173,"Longines
1950s 9 Carat Gold Calatrava Small Seconds Cal 19.4 Serviced",$535,Longines,,,,,,1950 (Approximation),Good,Men's watch/Unisex,31 mm,
41895,,"$10,300",Rolex,GMT-Master,16753,,,,1985 (Approximation),,,40 mm,Good
34513,"Omega
Vintage Omega Semaster Cal.344 18k Rose Gold 37mm Bumper Automatic Men's Watch","$2,695",Omega,,,,,,Unknown,Very good,Men's watch/Unisex,37 mm,
14254,"Longines
14K Yellow Gold Roulette Pocket Watch","$5,098",Longines,,,,,,Unknown,Very good,Men's watch/Unisex,,
27855,"Omega Speedmaster
オメガ スピードマスター プロフェッショナル 3590.50 中古 メンズ","$4,951",Omega,Speedmaster,3590.50,Manual winding,Steel,,Unknown,Very good,Men's watch/Unisex,40 mm,
6425,"Patek Philippe Perpetual Calendar Chronograph
5270/P Grand Complications Perpetual Calendar Chronograph","$293,180",Patek Philippe,Perpetual Calendar Chronograph,5270/P,,,,2022,Unworn,,41 mm,
23323,"Omega Seamaster Aqua Terra
GMT +3","$3,903",Omega,Seamaster Aqua Terra,231.10.44.52.06.001,,,,2012,Very good,Men's watch/Unisex,44 mm,
16067,"Breitling Superocean Chronograph II
C1334112/BA84","$4,700",Breitling,Superocean Chronograph II,C1334112/BA84,,,,Unknown,Very good,Men's watch/Unisex,44 mm,
6493,"Tudor Black Bay Fifty-Eight
925","$4,889",Tudor,Black Bay Fifty-Eight,M79010SG-0002,Automatic,Silver,Textile,2023,New,Men's watch/Unisex,39 mm,
2542,,"$9,233",Rolex,Datejust 36,116200,,Steel,Steel,2015,,,36 mm,Very good
5369,"IWC Porsche Design
IW3510","$4,604",IWC,Porsche Design,IW3510,,,,Unknown,Very good,Men's watch/Unisex,39 mm,
14736,"Longines Flagship
38mm Stainless Steel/pvd Automatic","$1,558",Longines,Flagship,L48743997,Automatic,,,Unknown,New,,38 mm,
6179,"Tudor Iconaut
GMT Dark Grey 20400","$3,451",Tudor,Iconaut,20400,,,,2019,New,Men's watch/Unisex,43 mm,
8708,"Patek Philippe Nautilus
5726A-001","$100,000",Patek Philippe,Nautilus,5726A-001,,,,2022,Very good,,42 mm,
4065,"Seiko Presage
SARX073 - Presage Automatic Black Dial Stainless Steel Men's Watch","$1,135",Seiko,Presage,SARX073,Automatic,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,41.3 mm,
2764,"Longines
Ladies Wristwatch","$2,246",Longines,,,,,,Unknown,New,Women's watch,26.5 mm,
2896,,Price on request,Rolex,Sea-Dweller,126603,,Gold/Steel,Gold/Steel,2023,,,43 mm,New
3146,"Longines Lyre
L47592327 - Les Grandes Classiques Quartz Champagne Dial Stainless Steel Unisex Watch",$658,Longines,Lyre,L47592327,Quartz,Steel,Steel,Unknown,New,Men's watch/Unisex,35 mm,
18210,"Omega Speedmaster Professional Moonwatch Moonphase
: Speedmaster Blue Side of The Moon",Price on request,Omega,Speedmaster Professional Moonwatch Moonphase,30493445203001,Manual winding,Ceramic,Crocodile skin,2019,Very good,,44 mm,
4497,"Tudor Royal
M28600-0005","$3,393",Tudor,Royal,M28600-0005,,,,2022,Unworn,Men's watch/Unisex,41 mm,
6755,"TAG Heuer Carrera Calibre 16
Chronograph","$3,102",TAG Heuer,Carrera Calibre 16,CV2A10.FC6235,,,,2010,Very good,Men's watch/Unisex,43 mm,
8765,"Omega De Ville
Auth OMEGA De Ville - Unconfirmed Silver Women's Wrist Watch","$3,035",Omega,De Ville,,,,,Unknown,Fair,Women's watch,24 mm,
14369,,"$20,378",Rolex,GMT-Master II,116710BLNR,,Steel,Steel,2022,,,40 mm,New
2802,"Tudor 1926
41","$3,520",Tudor,1926,M91651-0001,Automatic,Gold/Steel,Gold/Steel,2023,New,Men's watch/Unisex,41 mm,
64021,,"$3,390",Rolex,,,,,,1940 (Approximation),,,,Very good
62286,,"$22,316",Rolex,Sea-Dweller,126600,,Steel,Steel,2017,,,43 mm,Unworn
6850,"Cartier Roadster
2675","$2,941",Cartier,Roadster,2675,,,,2005 (Approximation),Very good,Women's watch,31 x 37 mm,
2171,"Patek Philippe Nautilus
5980/1R-001","$239,964",Patek Philippe,Nautilus,5980/1R-001,,,,Unknown,New,Men's watch/Unisex,40.5 mm,
25723,,"$11,500",Rolex,Datejust 31,178271,,Steel,Gold/Steel,2018,,,31 mm,Good
9609,"Audemars Piguet Royal Oak Offshore
Pride of Russia Blue Dial Limited",Price on request,Audemars Piguet,Royal Oak Offshore,26061BC.OO.D001CR.01,Automatic,White gold,Crocodile skin,Unknown,Unworn,,44 mm,
4365,"Breitling Superocean 36
Automatic Turquoise 36 mm","$5,751",Breitling,Superocean 36,A17377211C1A1,,,,Unknown,New,Women's watch,36 mm,
36563,,"$11,200",Rolex,Datejust 36,126200,,Steel,Steel,2022,,,36 mm,Unworn
3256,"Breitling Callisto
Full Set Midsize 34mm Callisto B57045 Stainless Steel/gold Bezel (1994)","$1,323",Breitling,Callisto,B57045,,,,1994,Very good,Men's watch/Unisex,34 mm,
6202,"TAG Heuer Alter Ego
WP1314-1",$288,TAG Heuer,Alter Ego,,Quartz,Steel,Steel,Unknown,Very good,Women's watch,28 mm,
5985,"Seiko Lukia
SSVW214 solar radio fix 1B32 watch 2023.05released",$431,Seiko,Lukia,,,,,2023,New,,,
18019,"Omega Constellation
Manhattan Co-Axial Master Chronometer 29 mm","$9,600",Omega,Constellation,131.20.29.20.63.001,Automatic,Gold/Steel,Gold/Steel,2023,New,Women's watch,29 mm,
3256,"Longines
Chronograph 13ZN ref. 4381","$9,972",Longines,,13ZN,,,,1939,Very good,Men's watch/Unisex,,
68032,,"$19,773",Rolex,Datejust 41,126331,,,,2023,,,41 mm,New
53147,,"$15,590",Rolex,Yacht-Master 40,116622,,,,Unknown,,,40 mm,Very good
24872,,"$33,799",Rolex,Day-Date 36,118205,,Rose gold,Rose gold,2021,,,36 mm,Very good
61827,,"$6,149",Rolex,Datejust 36,16234,,,,Unknown,,,36 mm,Very good
2812,"Seiko Prospex
[N MINT] SEIKO PROSPEX SNE435J1 V157-0BT0 PADI 200m Solar Men's JAPAN W576 JDM",$299,Seiko,Prospex,,,,,Unknown,Very good,Men's watch/Unisex,45 mm,
10478,"Cartier Tank Solo
(カルティエ) タンク ソロ XL オートマチック","$5,416",Cartier,Tank Solo,W5200026,Automatic,Gold/Steel,Leather,Unknown,Very good,Men's watch/Unisex,41 x 31 mm,
8620,"Seiko Prospex
Diver Scuba Limited Men's watch 2023.6 SBEJ013/SPB385","$1,701",Seiko,Prospex,SBEJ013,,,,2023,New,Men's watch/Unisex,,
3829,"Jaeger-LeCoultre Master Control
140.8.89","$5,176",Jaeger-LeCoultre,Master Control,140.8.89,Automatic,Steel,Crocodile skin,Unknown,Very good,Men's watch/Unisex,37 mm,
19558,"Omega Seamaster Aqua Terra
150M Co-Axial Master Chronometer 38mm Steel Sedna Gold Taupe Ladies Watch","$7,200",Omega,Seamaster Aqua Terra,220.23.38.20.06.001,Automatic,Gold/Steel,Crocodile skin,2023,New,Women's watch,38 mm,
1075,"Jaeger-LeCoultre Reverso Classic Small
Q2438522","$10,351",Jaeger-LeCoultre,Reverso Classic Small,Q2438522,,,,2023 (Approximation),Unworn,Men's watch/Unisex,42.9 x 25.5 mm,
6998,"Longines Master Collection
L29204920 - Master Collection Automatic Blue Dial Men's Watch","$3,306",Longines,Master Collection,L29204920,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,42 mm,
6554,"Seiko 5 Sports
SBSA023 Automatic Watches Mechanical 2019 New",$274,Seiko,5 Sports,SBSA023,,,,Unknown,New,Men's watch/Unisex,,
3292,"Cartier Panthère
W4PN0007 - Panthere de Cartier 22 mm Quartz Silver Dial Diamond Ladies Watch","$11,362",Cartier,Panthère,W4PN0007,Quartz,Steel,Steel,Unknown,New,Women's watch,22 mm,
16196,,"$16,905",Rolex,Day-Date 36,1803,,,,1967,,,36 mm,Very good
58537,,"$33,161",Rolex,Daytona,116500LN,,,,Unknown,,,40 mm,Unworn
13791,"Longines Conquest
L3.701.4.76.6","$1,032",Longines,Conquest,L3.701.4.76.6,,,,2017,Unworn,Men's watch/Unisex,41 mm,
17202,"Omega Seamaster 300
midsize 2050.71","$2,218",Omega,Seamaster 300,2050.71,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,36 mm,
5752,"Longines HydroConquest
l3.780.3.78.6","$1,928",Longines,HydroConquest,L3.780.3.78.6,Automatic,Steel,Steel,2023,New,Women's watch,39 mm,
9524,"Seiko Prospex
Men's",$466,Seiko,Prospex,SRPF03K1,,,,2023 (Approximation),New,Men's watch/Unisex,43.8 mm,
17979,"Seiko 5 Sports
Super Cub Limited Edition",$430,Seiko,5 Sports,,,,,2023,New,Men's watch/Unisex,42.5 mm,
