id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
2158,"TAG Heuer Carrera
CBG2A91.FT6173 - Carrera Calibre Heuer 02 Automatic Skeleton Dial Men's Watch","$6,055",TAG Heuer,Carrera,CBG2A91.FT6173,Automatic,,,Unknown,New,Men's watch/Unisex,45 mm,
5066,"TAG Heuer Formula 1 Quartz
CAZ1011.BA0843","$2,185",TAG Heuer,Formula 1 Quartz,CAZ1011.BA0843,,,,2023,Unworn,Men's watch/Unisex,43 mm,
37001,"Omega Seamaster Aqua Terra
220.13.41.21.06.001","$3,750",Omega,Seamaster Aqua Terra,220.13.41.21.06.001,,,,2022,Very good,Men's watch/Unisex,41 mm,
29934,,"$58,500",Rolex,Day-Date 40,228345,,Rose gold,Rose gold,2022,,,40 mm,Unworn
626,"Zenith Elite Ultra Thin
Classic Automatic Ultra Thin 40.5 Mm","$5,913",Zenith,Elite Ultra Thin,03.3100.670/01.C922,Automatic,Steel,,2023,New,Men's watch/Unisex,,
4577,"Panerai Radiomir 3 Days 47mm
パネライ ラジオミール カリフォルニア 3デイズPAM00424","$6,533",Panerai,Radiomir 3 Days 47mm,PAM00424,Manual winding,Steel,,Unknown,Unworn,Men's watch/Unisex,47 mm,
5017,"Patek Philippe Annual Calendar Chronograph
中古美品パテックフィリップ 5960/1A-001 アニュアルカレンダー クロノグラフ","$59,309",Patek Philippe,Annual Calendar Chronograph,5960/1A-001,Automatic,Steel,,Unknown,Very good,Men's watch/Unisex,40.5 mm,
12921,"Longines La Grande Classique
中古 ロンジン LONGINES L4.709.4 グランドクラシック ステンレス クォーツ メンズ 良品 E#122680",$543,Longines,La Grande Classique,L4.709.4,Quartz,Steel,,Unknown,Good,Men's watch/Unisex,33 mm,
4153,"Breitling Superocean Heritage
Ii B20","$5,636",Breitling,Superocean Heritage,UB2030121B1S1,,,,2023,New,Men's watch/Unisex,44 mm,
39316,"Omega Seamaster Aqua Terra
Blue Dial 18K Yellow gold 522.53.41.21.03.001 Box+ Papers","$13,995",Omega,Seamaster Aqua Terra,522.53.41.21.03.001,,,,2021,Very good,Men's watch/Unisex,41 x 42 mm,
9625,"Omega Seamaster Planet Ocean Chronograph
600M Co-Axial Master Chronometer Chronograph 45.5 MM","$9,132",Omega,Seamaster Planet Ocean Chronograph,215.33.46.51.03.001,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,45.5 mm,
24833,"Omega Seamaster
オメガ シーマスター Cal.591 ヴィンテージ 14704-61 自動巻き メンズ_731519 中古",$626,Omega,Seamaster,14704-61,Automatic,Steel,Leather,Unknown,Fair,Men's watch/Unisex,34 mm,
2319,,"$12,188",Rolex,Oyster Perpetual 41,124300,,Steel,Steel,2021,,,41 mm,New
11559,,"$6,379",Rolex,Datejust 36,16220,,,,2001,,,36 mm,Very good
30035,,"$38,370",Rolex,Daytona,116520,,Steel,Steel,2004,,,40 mm,Unworn
60947,,"$10,835",Rolex,Datejust 36,116233G,,,,Unknown,,,36 mm,Very good
522,"Breitling Chronomat
32 R77310101A1R1","$20,302",Breitling,Chronomat,R77310101A1R1,,,,2023,New,Women's watch,32 mm,
8665,"IWC Pilot
Spitfire Automatic Stainless Steel Black Arabic Dial 39mm on Fabric Strap IW326801",Price on request,IWC,Pilot,IW326801,,,,Unknown,Unworn,Men's watch/Unisex,39 mm,
10927,,"$6,918",Rolex,Datejust 36,16233,,,,1995,,,36 mm,Very good
3335,"Cartier Ballon Bleu 28mm
WE902079 - Ballon Bleu de Cartier Automatic Silver Dial Stainless Steel Ladies Watch","$15,956",Cartier,Ballon Bleu 28mm,WE902079,Automatic,Steel,Steel,Unknown,New,Women's watch,28.2 mm,
7474,"Tudor Black Bay Fifty-Eight
58 79030N Full-Set 2018","$3,784",Tudor,Black Bay Fifty-Eight,,Automatic,Steel,Steel,2018,Very good,Men's watch/Unisex,39 mm,
6416,,"$14,897",Rolex,Datejust 36,126234,,,Steel,2021,,,36 mm,Unworn
3269,"Audemars Piguet Royal Oak Lady
Quartz 33mm","$35,000",Audemars Piguet,Royal Oak Lady,67651st.zz.1261st.01,,,,2021,New,Women's watch,33 mm,
1896,"Vacheron Constantin
ヴァシュロン・コンスタンタン マルタ トゥールビヨン スケルトン 30067/000P-8953","$92,435",Vacheron Constantin,,30067/000P-8953,,,,Unknown,Very good,,47.5 x 36 mm,
55804,,Price on request,Rolex,Sky-Dweller,326235,,,,Unknown,,,42 mm,Unworn
