id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
32719,"Omega
Stoppuhr Ref. MG 6351 + Ref. MG 6301 und 2x Omega Halter W 1732 Full Set aus 1973+1967","$3,415",Omega,,,,,,1967 (Approximation),Good,,65 mm,
4439,"Tudor Black Bay
Heritage Blue","$3,226",Tudor,Black Bay,79220B,,,,Unknown,Good,Men's watch/Unisex,41 mm,
72582,,"$11,783",Rolex,Explorer II,16570,,Steel,Steel,2004,,,40 mm,Unworn
7990,"IWC Portuguese Automatic
Portugieser Black Dial 42.3mm Steel","$6,686",IWC,Portuguese Automatic,IW500109,Automatic,Steel,Leather,Unknown,Very good,Men's watch/Unisex,42.3 mm,
3159,"Patek Philippe Minute Repeater Perpetual Calendar
Grand Complication 5074R",Price on request,Patek Philippe,Minute Repeater Perpetual Calendar,5074R-001,Automatic,Rose gold,,2009,Very good,Men's watch/Unisex,42 mm,
29134,"Omega Constellation
Chronometer Megasonic 1975","$3,975",Omega,Constellation,,,,,1975 (Approximation),Very good,Men's watch/Unisex,37 x 42 mm,
56593,,"$9,886",Rolex,Datejust 36,126200,,,,2021,,,,Very good
8468,"Seiko 5
Automatik SNKE04K1",$194,Seiko,5,SNKE04K1,,,,2022,New,Men's watch/Unisex,37 mm,
30248,,"$47,962",Rolex,Daytona,116509,,,,2011,,,40 mm,Very good
9551,"Omega Seamaster Aqua Terra
150M Co-Axial Chronometer GMT Chronograph 43 mm","$7,692",Omega,Seamaster Aqua Terra,231.10.43.52.06.001,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,43 mm,
3016,"Tudor
Oystre Big Rose 7934 Vintage チューダー","$1,453",Tudor,,7934,,,,Unknown,Good,Men's watch/Unisex,36 mm,
48898,,"$13,120",Rolex,Datejust 41,126334,,,,2017,,,41 mm,Very good
8614,"Audemars Piguet Royal Oak Lady
67651OR.ZZ.1261OR.02 Blue Dial 33mm",Price on request,Audemars Piguet,Royal Oak Lady,67651OR.ZZ.1261OR.02,,,,Unknown,Very good,Women's watch,33 mm,
44840,,"$43,500",Rolex,Submariner Date,126618LN,,,,2023,,,41 mm,New
28678,"Omega Speedmaster Professional Moonwatch
3870.50.31","$3,736",Omega,Speedmaster Professional Moonwatch,3870.50.31,Manual winding,Steel,Leather,Unknown,Very good,Men's watch/Unisex,42 mm,
